0,3.556882722035976
1,1.7205476302670228
2,4.6749054905140115
3,5.5617801746812745
4,6.017755994131141
5,4.994885096009965
6,6.902815368806364
7,6.5299440038945225
8,7.51849396610484
9,8.73038112006339
10,9.088749167291212
11,8.6093051703847
12,8.90630474614551
13,9.656394973239983
14,9.869210048846705
15,11.191440866206872
16,10.47820980095341
17,10.359221721111712
18,11.08220294935198
19,12.774286929843875
20,12.211481018770977
21,13.22999385494346
22,12.549252709054693
23,13.339213883608597
24,14.088107337918611
25,15.322155056271459
26,15.587674768561726
27,17.00784659530065
28,16.983583128667338
29,18.598015276801164
30,17.48681493327329
31,18.816155647409342
32,19.217896657836867
33,18.648627323827224
34,18.908622002782288
35,22.02754424081156
36,21.74761775468947
37,22.363458658303774
38,22.142317444914433
39,21.557988823973318
40,23.739904677514332
41,23.421736969990953
42,24.04964776163897
43,24.192410629334038
44,25.52074499233869
45,25.045077447074274
46,25.000888456731744
47,27.36090823459688
48,26.33738032169016
49,28.80354512114402
